	genitiv_konstruktion	kontext	ID	epoche	Metapher	Metonymie	Name	quelle	w1	w2	1_abs	w1_aro	w1_img	w1_val	w2_abs	w2_aro	w2_img	w2_val	abs_diff	aro_diff	img_diff	val_diff	Titel	supersenser_0	supersenser_1	supersenser_2	supersenser_3	supersenser_4	supersenser_5	supersenser_6	supersenser_7	supersenser_8	supersenser_9
47	Lied der Kraft	"###
Meinte zu singen ein >>>Lied der Kraft<<< ,
Meinte zu fingen###"	l0080037.txt	Realismus	1	0	HTML/l0080037.html	fotis1	Lied	Kraft	4.211482649386956	4.457945318968017	5.219867466795985	6.861013859018862	2.54599178833482	4.958157732575515	4.169640804411307	7.0971474242383525	1.6654908610521362	-0.5002124136074988	1.050226662384678	-0.2361335652194896		6.731371879577638	14.478164672851562	5.016047477722168	-4.980924606323242	6.8226375579833975	-18.41742706298828	-8.294045448303223	2.8976044654846187	-2.1441545486450195	-2.3832309246063232
48	Lallen einer Kinderzunge	"###Gemüth.

O süßes >>>Lallen einer Kinderzunge<<< ,
O Kindermund,###"	l00150415.txt	Realismus	0	0	HTML/l00150415.html	fotis1	Lallen	Kinderzunge	3.0917345710539954	4.385121662826856	3.271091941780873	2.5116706576593386	6.16195134047946	3.7828939910520174	6.066507420097978	6.014905686698297	-3.0702167694254645	0.6022276717748372	-2.7954154783171057	-3.50323502903896		-4.714286804199219	-11.46694278717041	1.3906395435333252	-2.1573755741119385	1.7853012084960938	16.388168334960938	-1.253089427947998	2.904797077178955	4.177947521209717	3.880383968353272
49	Höhen des Olymp	"###,
Dein Fuß die >>>Höhen des Olymp<<< betritt.

###"	l0080602.txt	Realismus	1	1	HTML/l0080602.html	fotis1	Höhen	Olymp	3.7433507307690066	5.502687216499033	4.527366661255439	4.882046941503948	5.300639388856668	5.355216798317629	6.130280198839308	5.904024626445889	-1.5572886580876617	0.1474704181814035	-1.6029135375838717	-1.0219776849419393		-3.723056316375733	7.981903553009032	-8.043981552124022	14.45913314819336	-22.33514976501465	20.519176483154297	-26.263038635253906	-0.8562307357788086	-6.4134764671325675	9.664533615112305
50	Hafen aller Herzen	"###deiner Trauben Wunderglut
Zum >>>Hafen aller Herzen<<< .
Dich grüße,###"	l00130126.txt	Realismus	1	0	HTML/l00130126.html	fotis1	Hafen	Herzen	7.1441427191469415	3.817148112974632	7.072788540554153	5.8288940996516265	4.483773605450931	5.613769888481823	5.428721689454997	7.416913536767192	2.6603691136960093	-1.796621775507191	1.6440668510991534	-1.5880194371155634		-18.3798770904541	11.629356384277346	5.391401290893555	-7.032320976257324	-25.24039459228516	-20.81145477294922	-9.247007369995117	-17.22413444519043	-15.352010726928713	13.209527969360352
51	Sprache der Gestirne	"###Zephyr neckt,
Die >>>Sprache der Gestirne<<< , Vögel, Rosen;###"	l0080113.txt	Realismus	1	0	HTML/l0080113.html	fotis1	Sprache	Gestirne	3.7222289934573087	4.0240123177221765	3.7960423818808655	5.820967476701925	5.388204999604628	4.298523563851949	5.235864429810714	6.301998161611098	-1.6659760061473188	-0.27451124612977296	-1.4398220479298494	-0.4810306849091752		21.395313262939453	-7.870696067810059	5.530684471130371	1.302995204925537	7.6980652809143075	-16.387020111083984	-8.020008087158201	4.823382377624512	13.175163269042967	-25.99938201904297
52	Gräsern des Hügels	"###;
Still mit den >>>Gräsern des Hügels<<< 
Spielte die Abendluft.###"	l00150268.txt	Realismus	0	0	HTML/l00150268.html	fotis1	Gräsern	Hügels	5.855635570410676	2.1785074981334858	5.7837032852972525	5.718646484421607	6.05225282674871	3.5902673505067595	6.539716610622548	5.978153449828918	-0.19661725633803329	-1.4117598523732735	-0.7560133253252959	-0.2595069654073088		18.9118766784668	-12.748018264770508	13.489664077758787	-13.290176391601562	-3.2235507965087886	12.344799041748047	13.50913906097412	5.705002784729004	-5.300992965698242	1.5757756233215332
53	Leiter ihrer Lieder	"###Lüfte steigt
Auf der >>>Leiter ihrer Lieder<<< 
Froh die Lerche auf###"	l0020175.txt	Realismus	1	0	HTML/l0020175.html	fotis1	Leiter	Lieder	6.385583299584331	2.3107436905888856	6.502154758972657	4.486537219671145	5.313095018269653	4.795563796283949	5.886827358215216	7.411233452388785	1.0724882813146799	-2.484820105695063	0.6153274007574421	-2.9246962327176407		-14.534887313842773	-22.51506805419922	12.119240760803224	-1.6021668910980225	-11.896499633789062	7.743662357330322	-3.1712551116943364	15.842962265014648	-14.956998825073242	-10.61707592010498
54	Schatten des Abends	"###auf der Flut, wenn >>>Schatten des Abends<<< sich senken,
Bleibt###"	l00130231.txt	Realismus	1	1	HTML/l00130231.html	fotis1	Schatten	Abends	5.658008495831183	4.202241195979424	6.770558488480708	5.848566478523981	5.669854208369642	4.7306890129457555	7.025827314723313	6.81016013353979	-0.011845712538462116	-0.5284478169663327	-0.25526882624260505	-0.9615936550158084		-13.724358558654785	1.2356700897216797	1.440971851348877	0.29571935534477234	-6.239777565002441	16.098114013671875	-1.6935280561447144	-1.6966862678527832	12.323827743530273	-7.8711915016174325
55	Athemzug des Schlafs	"###frommen Bitte
Spricht jeder >>>Athemzug des Schlafs<<< dich an;
Leis###"	l00150102.txt	Realismus	1	0	HTML/l00150102.html	fotis1	Athemzug	Schlafs	3.4199254264542103	4.825339086059602	4.495801734446105	4.522214792401432	3.8803638657142248	5.653457004998027	4.836010511433445	4.847420783871972	-0.4604384392600145	-0.8281179189384282	-0.3402087769873399	-0.32520599147053986		5.454684257507324	1.3270678520202637	-10.354454040527344	6.91191291809082	4.790892601013184	-19.337444305419922	1.1816387176513672	1.6077013015747068	3.047844409942627	-0.6882226467132568
56	Zeichen dieser Stunde	"###für!
Trag das >>>Zeichen dieser Stunde<<< ,
Ewig Blut und###"	l00270529.txt	Realismus	1	0	HTML/l00270529.html	fotis1	Zeichen	Stunde	4.8911685254934385	3.1631338611498965	4.693084461560507	5.8278181517601215	5.176266469678566	3.273931026713686	4.445804151850419	5.629192709174548	-0.2850979441851287	-0.1107971655637896	0.2472803097100877	0.19862544258557333		-1.3082737922668457	-2.794116973876953	2.1696410179138184	-3.4283406734466557	20.146488189697266	16.621976852416992	1.5665807723999023	-1.5950765609741209	3.970993995666504	-3.049802541732788
57	Wort der riesigen Walkyre	"###

Und donnernd ging das >>>Wort der riesigen Walkyre<<< 
Die Tausende hinab:###"	l00160161.txt	Realismus	1	1	HTML/l00160161.html	fotis1	Wort	Walkyre	3.66778469280178	3.5716834356144704	4.382521780728862	5.710297253947285	6.3505885016290975	5.2920384700754814	6.781352157533347	5.870297730571443	-2.6828038088273183	-1.720355034461012	-2.3988303768044865	-0.16000047662415715		15.79745864868164	-9.229493141174316	-3.5801916122436523	-11.23672866821289	-1.143498420715332	4.145473003387451	-1.828239917755127	0.07181191444396973	-0.2742900848388672	2.1015267372131348
58	Lauf der hellen Wellen	"###Bach
Und sieht dem >>>Lauf der hellen Wellen<<< nach;
Der Andre###"	l0080345.txt	Realismus	1	0	HTML/l0080345.html	fotis1	Lauf	Wellen	3.626327091559116	4.301669547311324	3.732588239237237	5.7664143432591235	5.932062634362713	4.64470573819213	6.369330100463989	6.01636047821304	-2.3057355428035966	-0.34303619088080595	-2.6367418612267524	-0.2499461349539152		15.291486740112305	6.17415714263916	-0.3034500181674957	10.028149604797363	9.476093292236328	-11.68802261352539	-1.6812543869018557	1.5380114316940308	-5.475313186645508	2.458523750305176
59	Schwur des Styx	"###
Ehrt er wie den >>>Schwur des Styx<<< ,
Sieht es kommen###"	l00150075.txt	Realismus	1	0	HTML/l00150075.html	fotis1	Schwur	Styx	4.16528320069237	6.001820366898335	4.583535537291826	4.759884816618	6.451977732977321	5.729908562220173	5.941701223965048	5.034443983801365	-2.286694532284951	0.27191180467816345	-1.3581656866732228	-0.2745591671833658		9.248332977294922	-1.9735115766525269	6.29653263092041	-0.9232487678527832	15.7089204788208	-7.53398847579956	-15.884366035461426	6.616628646850586	12.80327033996582	6.283486843109131
60	Kränze eines Tages	"###
Der kann verschmähn die >>>Kränze eines Tages<<< ;
Verlangend Herz,###"	l00160190.txt	Realismus	1	1	HTML/l00160190.html	fotis1	Kränze	Tages	4.9630480388263205	3.1550928570922667	6.535822326872146	5.336837536452438	4.5021220573118255	4.895506399110591	5.762673740273902	5.566690304988297	0.4609259815144942	-1.7404135420183242	0.7731485865982428	-0.22985276853585826		3.3630285263061523	21.552562713623047	-6.113088130950928	-24.17152404785156	-2.8302936553955083	4.853211402893066	6.2676353454589835	-6.574395179748535	-11.72927951812744	-16.84250259399414
61	Gefährtin meines Lebens	"###bin,
Die einzige >>>Gefährtin meines Lebens<<< .

Du warst mir###"	l0080444.txt	Realismus	1	0	HTML/l0080444.html	fotis1	Gefährtin	Lebens	5.186884906067436	4.667272224346258	5.700656017554995	6.621734128318753	3.435271874569213	5.900483069916811	4.9576476597304575	6.295712438714893	1.7516130314982243	-1.2332108455705535	0.7430083578245377	0.3260216896038619		-2.295718193054199	3.5157949924468994	-3.0926134586334233	-9.555066108703613	-0.5880928039550781	-5.875107765197754	7.696907043457031	12.41724967956543	-10.67372989654541	-13.296958923339846
62	Brauch der heutgen Welt	"###

Im Rücken dämmerte der >>>Brauch der heutgen Welt<<< ;
Was rings um###"	l00160161.txt	Realismus	1	0	HTML/l00160161.html	fotis1	Brauch	Welt	3.7612361523344138	3.837512353021297	4.27581027868263	6.237790717775107	3.6404155334646453	5.401138025867566	5.5817929754575815	7.433070054154746	0.12082061886976847	-1.5636256728462694	-1.3059826967749515	-1.1952793363796408		16.368640899658207	-2.9257009029388428	3.545137882232666	-12.42442512512207	-1.3881683349609375	-3.034255027770996	12.744338989257812	-2.739281177520752	-3.4121484756469727	-7.439347743988037
63	Grün der Wälder	"###um die gelbe Au das >>>Grün der Wälder<<< 
Als voller Kranz sich###"	l00130104.txt	Realismus	1	0	HTML/l00130104.html	fotis1	Grün	Wälder	6.277302266985128	2.5700375181782307	6.8470190018338695	6.2244151117560005	6.007798736123354	3.981667004262821	7.658039597865501	5.267072203301937	0.2695035308617744	-1.4116294860845904	-0.8110205960316303	0.9573429084540628		12.230733871459961	-11.197144508361816	-10.205527305603027	-0.03469252586364746	-1.321819305419922	16.582401275634766	3.533869743347168	7.2556819915771475	12.242502212524414	-18.529232025146484
64	Bild der seligsten Verklärung	"###im Herzen mir
Ein >>>Bild der seligsten Verklärung<<< ,
Bin ich ein###"	l00270315.txt	Realismus	1	0	HTML/l00270315.html	fotis1	Bild	Verklärung	4.696436034511601	4.053417161569449	6.141437003470035	6.308037023167713	2.661780721733517	4.535176890165288	4.330194436828195	4.521857944137661	2.0346553127780846	-0.481759728595839	1.8112425666418401	1.7861790790300498		6.777186870574951	4.753472328186035	6.01107120513916	7.040822982788086	-17.145076751708984	-4.256669044494629	-17.34256362915039	-2.2508578300476074	-2.062931060791016	-24.657472610473636
65	Echo der Felsen	"###!“
Und das >>>Echo der Felsen<<< schmettert drein:
Blas###"	l00160317.txt	Realismus	0	0	HTML/l00160317.html	fotis1	Echo	Felsen	4.1642040383959245	5.243547642953799	5.02255626297612	5.619509874301804	6.48634594889816	3.836284839098537	6.844574192393358	6.109286308355864	-2.3221419105022347	1.4072628038552617	-1.8220179294172367	-0.4897764340540602		13.207834243774414	-21.503829956054688	-1.5726677179336548	-5.00601863861084	5.842580795288086	11.555121421813965	-26.66775703430176	7.757638454437256	-5.7539963722229	6.113639831542969
66	Reiche der Gedanken	"###Fittig reißt
Sich im >>>Reiche der Gedanken<<< 
Kühn der gottgebor'ne Geist###"	l0080539.txt	Realismus	1	0	HTML/l0080539.html	fotis1	Reiche	Gedanken	4.4994399064011095	4.760618993133692	5.465594704212641	4.7779861579764855	2.565546992899694	5.5165874532060934	2.861188551723882	5.773416456701902	1.9338929135014162	-0.7559684600724017	2.6044061524887603	-0.9954302987254176		-17.203302383422848	-6.429089069366455	-11.368426322937012	-8.075814247131348	-16.423723220825195	-21.232553482055664	0.12162351608276367	10.844902992248537	-14.644157409667967	9.074585914611816
67	Gott der Liebe	"###vom Aar —
O >>>Gott der Liebe<<< , laß mein Mädchen träumen###"	l00200189.txt	Realismus	0	0	HTML/l00200189.html	fotis1	Gott	Liebe	3.144261280064649	5.235902685956815	4.407279857580376	5.648146399977881	2.224251488902223	7.129555548849733	4.402576850964682	7.8571889056716	0.9200097911624256	-1.8936528628929168	0.004703006615695671	-2.2090425056937195		-10.602740287780762	-1.207695484161377	14.377113342285154	-2.80191421508789	6.382817268371582	-2.2914814949035645	0.5749807357788086	9.77133560180664	-0.5943574905395508	-9.600245475769043
68	Strahl der Freude	"###;
Es glimmt kein >>>Strahl der Freude<<< 
Mehr in des Mönches###"	l0080182.txt	Realismus	1	0	HTML/l0080182.html	fotis1	Strahl	Freude	5.334076801972136	4.0794924744199035	6.190538789087922	6.1285494895644685	1.8897763862373684	6.546302766431372	4.397684960548906	8.271706054415139	3.444300415734768	-2.4668102920114685	1.792853828539016	-2.1431565648506696		-13.98249626159668	10.622052192687988	14.278322219848633	-7.041483879089356	-21.14099884033203	12.3873872756958	-7.3679890632629395	6.616997718811035	-7.301399230957031	-16.479782104492188
69	Gehirn der Menschen	"###die Todesangst
Sie im >>>Gehirn der Menschen<<< ausgebrütet.“
Abwehrend###"	l00160296.txt	Realismus	1	1	HTML/l00160296.html	fotis1	Gehirn	Menschen	5.544313163478949	4.901220022953166	5.4517020625159205	5.154372357626045	5.604915526095244	3.7696544930603073	5.838555962500952	5.4527075766404645	-0.0606023626162937	1.1315655298928586	-0.3868538999850309	-0.2983352190144197		-0.9057941436767578	15.579144477844238	-8.279611587524414	-5.744870662689209	-6.815619468688965	32.673141479492195	-22.067380905151367	-1.6367526054382324	-0.34308433532714844	-8.957891464233398
70	Ziele der Wellen	"###Meer,
Dem endlichen >>>Ziele der Wellen<<< .

Es will sich###"	l00130214.txt	Realismus	1	0	HTML/l00130214.html	fotis1	Ziele	Wellen	2.6067978345718004	5.4315152139990905	3.0614952278304264	6.750662481310309	5.932062634362713	4.64470573819213	6.369330100463989	6.01636047821304	-3.3252647997909124	0.7868094758069599	-3.3078348726335625	0.7343020030972696		1.387207269668579	-18.585622787475586	0.23764757812023166	9.959637641906738	22.807334899902344	-19.924560546875	-11.710530281066895	-14.417804718017578	5.386026859283447	5.626161098480225
71	Geist des Volkes	"###

Sie ließen frei den >>>Geist des Volkes<<< walten,
Sie ließen###"	l0080159.txt	Realismus	1	0	HTML/l0080159.html	fotis1	Geist	Volkes	2.7908062198362398	4.787242245839186	3.64839278875414	6.714045881108147	4.052531502662639	4.280674941565392	4.267239404050983	4.613179469539624	-1.2617252828263992	0.5065673042737942	-0.6188466152968433	2.100866411568525		14.553718566894533	4.652259826660156	-6.501769542694093	9.404414176940918	-8.531974792480469	15.718578338623047	-5.094135761260986	0.6706581115722656	11.117807388305664	-5.8681297302246085
72	Liebesblick der Nacht	"###in Lüften
Sind ein >>>Liebesblick der Nacht<<< ,
In des Morgens###"	l00150239.txt	Realismus	1	0	HTML/l00150239.html	fotis1	Liebesblick	Nacht	4.767612308967417	5.016841622928816	6.015964734189893	6.268542591421013	5.298763175219153	4.684443578587269	5.539878960742989	6.759426280920388	-0.5311508662517364	0.33239804434154685	0.4760857734469033	-0.4908836894993751		11.199499130249023	-11.42745304107666	-11.879218101501465	-1.6643420457839966	19.687950134277344	9.74140453338623	3.5769779682159424	-4.918353080749512	5.294297695159912	-2.888343334197998
73	Blicke des Todes	"###Wehe! Wie lauern die >>>Blicke des Todes<<< 
Überall mit der vernichtenden###"	l00270845.txt	Realismus	1	0	HTML/l00270845.html	fotis1	Blicke	Todes	4.688026966055622	5.485411650105037	5.495593427815084	4.556347713849913	3.9936680371784132	8.981893269152273	5.597097037384431	1.9502348406572385	0.6943589288772087	-3.4964816190472345	-0.10150360956934623	2.6061128731926746		18.73732566833496	16.97869873046875	0.01429492235183716	-1.746149659156799	-10.592092514038086	0.5870285034179688	-1.8070013523101809	-5.766357898712157	-6.493655681610107	-10.261360168457033
74	Kissen des Sarges	"###Welche dem sterbenden Jahre die >>>Kissen des Sarges<<< zurecht legt!
Dennoch###"	l00160220.txt	Realismus	0	0	HTML/l00160220.html	fotis1	Kissen	Sarges	8.483223849243535	2.4728507011457403	7.31167461441208	6.529822892263165	6.544060248020481	4.593500942992868	7.564892564726898	3.3325052970881544	1.9391636012230544	-2.120650241847127	-0.2532179503148173	3.1973175951750097		15.128210067749025	4.0284061431884775	-10.955610275268556	-14.917625427246096	-2.7835512161254883	-4.781919956207275	1.0891916751861572	5.522614002227783	-14.022969245910645	-5.382147312164307
75	Frucht des Leibes	"###Geist geweiht,
Die >>>Frucht des Leibes<<< gebenedeit
In aller,###"	l0020006.txt	Realismus	1	0	HTML/l0020006.html	fotis1	Frucht	Leibes	6.222542999880445	3.0851214528231115	6.734237344734081	7.278333250305217	3.4290077506092405	5.201738500412229	4.5001148990388735	4.582438727859001	2.793535249271205	-2.1166170475891177	2.234122445695208	2.695894522446216		26.21793365478516	-9.986473083496094	10.18754768371582	-12.229372024536133	-41.51081085205078	1.9420490264892576	6.090210437774657	-2.8714325428009038	2.3293888568878174	-9.207690238952637
76	Hauch der Freiheit	"###Täuschung kosten!
Der >>>Hauch der Freiheit<<< ist wie Märzluft scharf;###"	l00150448.txt	Realismus	1	0	HTML/l00150448.html	fotis1	Hauch	Freiheit	3.041286016467226	5.069019226975258	4.745586301694764	5.9144574528552125	2.3427380350415024	6.706097055466636	4.356029254730951	7.328989825293548	0.6985479814257238	-1.6370778284913785	0.3895570469638132	-1.4145323724383356		20.21375846862793	13.308218002319336	6.255142688751222	6.886015892028809	-12.681485176086426	10.191448211669922	7.535824775695801	9.838907241821287	-15.377765655517578	-2.189624309539795
77	Paradies der Menschheit	"###,
Wo vordem das >>>Paradies der Menschheit<<< ;
Teppiche, gewebt###"	l0020060.txt	Realismus	1	0	HTML/l0020060.html	fotis1	Paradies	Menschheit	3.9132545650722634	6.129306209814057	6.3523704844809235	7.058201766857858	3.6645166431074	5.651598471412879	3.9473553723167885	5.189926444706455	0.24873792196486466	0.4777077384011781	2.4050151121641368	1.8682753221514032		15.27952766418457	19.518848419189453	-6.292932987213135	3.671796798706055	-15.634902954101562	-3.608368873596192	2.1538000106811523	-15.330888748168945	-7.963470935821532	9.964155197143556
